dag15.txt 4_1x3.txt 0.3698630136986301 1 753664.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x1.txt 0.1506849315068493 1 1130496.0 [0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 3_2x5.txt 0.4383561643835616 1 221184.0 [5, 6, 1, 1, 8, 1, 7, 1, 5, 5, 7, 1, 0, 1, 1, 8, 6, 6, 2, 6, 0, 8, 0, 6, 1, 8, 5, 1, 2, 6, 6, 9, 1, 9, 1, 5, 3, 3, 3, 3, 1, 4, 5, 4, 5, 5, 5, 5] 
dag15.txt 3_2x4.txt 0.4520547945205479 1 294912.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 5_4_3_2x2.txt 0.4520547945205479 1 278528.0 [3, 4, 5, 5, 1, 7, 7, 5, 6, 6, 7, 5, 4, 5, 5, 5, 2, 1, 1, 0, 4, 0, 4, 1, 5, 0, 6, 5, 2, 3, 5, 2, 5, 6, 5, 3, 5, 6, 5, 6, 5, 0, 6, 3, 3, 6, 3, 3] 
dag15.txt 4_1x5.txt 0.4657534246575342 1 458752.0 [3, 1, 3, 5, 6, 7, 7, 8, 3, 3, 7, 8, 0, 5, 3, 3, 1, 1, 6, 6, 0, 6, 0, 6, 8, 8, 3, 8, 2, 4, 1, 9, 5, 9, 3, 3, 8, 2, 5, 1, 8, 5, 1, 4, 4, 1, 4, 4] 
dag15.txt 3_2x3.txt 0.3698630136986301 1 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 5_4_3_2x5.txt 0.6301369863013698 1 98304.0 [10, 19, 14, 6, 11, 8, 14, 7, 10, 10, 8, 7, 19, 6, 6, 6, 7, 2, 4, 4, 16, 11, 5, 3, 15, 17, 18, 3, 12, 3, 15, 1, 14, 0, 6, 18, 3, 0, 3, 15, 3, 13, 18, 9, 10, 18, 18, 18] 
dag15.txt 4_1x1.txt 0.1506849315068493 1 2260992.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 5_4_3_2x3.txt 0.4657534246575342 1 131072.0 [10, 9, 5, 0, 4, 6, 6, 2, 11, 10, 6, 5, 9, 5, 5, 2, 9, 3, 4, 4, 8, 4, 8, 4, 5, 2, 10, 5, 9, 4, 1, 7, 5, 1, 0, 0, 5, 1, 5, 1, 5, 0, 10, 0, 10, 10, 10, 10] 
dag15.txt 4_1x4.txt 0.4520547945205479 1 589824.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 4_1x2.txt 0.2602739726027397 1 1130496.0 [2, 3, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 3, 0, 0, 0, 1, 1, 1, 1, 3, 1, 3, 1, 0, 0, 2, 0, 3, 2, 0, 3, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag15.txt 3_2x2.txt 0.3835616438356164 1 565248.0 [0, 3, 3, 2, 0, 2, 2, 0, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 0, 0, 3, 0, 3, 1, 2, 0, 2, 1, 0, 1, 1, 3, 3, 3, 2, 2, 0, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1] 
dag15.txt 5_4_3_2x1.txt 0.273972602739726 1 565248.0 [3, 0, 2, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 2, 2, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 2, 0, 2, 0, 3, 0, 3, 2, 3, 2, 2, 2, 3, 2, 0, 2, 2, 0, 3, 3, 0, 3, 3] 
dag15.txt 5_4_3_2x4.txt 0.547945205479452 1 131072.0 [10, 6, 9, 13, 15, 0, 0, 9, 10, 10, 0, 9, 12, 13, 13, 13, 8, 8, 3, 15, 12, 15, 11, 15, 13, 5, 2, 5, 6, 2, 13, 7, 9, 9, 13, 2, 10, 4, 13, 4, 1, 1, 2, 14, 2, 2, 2, 2] 
dag15.txt 4_1x3.txt 0.3698630136986301 1 753664.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x1.txt 0.1506849315068493 1 1130496.0 [0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag15.txt 3_2x5.txt 0.4657534246575342 1 221184.0 [4, 5, 3, 1, 6, 7, 7, 3, 4, 4, 7, 3, 1, 1, 7, 6, 5, 5, 2, 5, 3, 6, 0, 5, 3, 6, 4, 8, 2, 8, 3, 0, 9, 9, 1, 1, 8, 9, 8, 4, 8, 8, 4, 1, 4, 4, 4, 4] 
dag15.txt 3_2x4.txt 0.4520547945205479 1 294912.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 5_4_3_2x2.txt 0.4520547945205479 1 278528.0 [3, 4, 5, 5, 1, 7, 7, 5, 6, 6, 7, 5, 4, 5, 5, 5, 2, 1, 1, 0, 4, 0, 4, 1, 5, 0, 6, 5, 2, 3, 5, 2, 5, 6, 5, 3, 5, 6, 5, 6, 5, 0, 6, 3, 3, 6, 3, 3] 
dag15.txt 4_1x5.txt 0.4657534246575342 1 425984.0 [7, 1, 8, 8, 9, 8, 4, 6, 4, 4, 4, 6, 8, 8, 8, 8, 1, 1, 6, 1, 0, 9, 0, 6, 6, 9, 4, 6, 2, 6, 5, 2, 8, 5, 8, 4, 7, 5, 7, 5, 6, 7, 1, 3, 3, 3, 3, 3] 
dag15.txt 3_2x3.txt 0.3698630136986301 1 376832.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 5_4_3_2x5.txt 0.6027397260273972 1 98304.0 [4, 12, 10, 7, 14, 8, 15, 3, 18, 18, 8, 3, 18, 7, 10, 10, 0, 0, 16, 14, 1, 14, 5, 4, 3, 13, 11, 3, 12, 4, 11, 6, 7, 19, 10, 10, 3, 17, 7, 11, 3, 9, 11, 2, 4, 11, 4, 4] 
dag15.txt 4_1x1.txt 0.1506849315068493 1 2260992.0 [1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag15.txt 5_4_3_2x3.txt 0.4931506849315068 1 172032.0 [9, 10, 0, 7, 5, 3, 3, 0, 9, 9, 3, 0, 10, 6, 4, 4, 1, 1, 5, 1, 0, 5, 11, 8, 4, 4, 9, 4, 10, 8, 10, 8, 0, 8, 7, 7, 2, 2, 6, 2, 6, 6, 9, 7, 9, 9, 9, 9] 
dag15.txt 4_1x4.txt 0.4520547945205479 1 589824.0 [5, 2, 6, 6, 4, 7, 7, 6, 3, 3, 7, 6, 2, 6, 6, 6, 1, 4, 4, 0, 2, 0, 2, 4, 6, 0, 3, 6, 1, 5, 6, 1, 6, 3, 6, 5, 6, 3, 6, 3, 6, 0, 3, 5, 5, 3, 5, 5] 
dag15.txt 4_1x2.txt 0.273972602739726 1 1130496.0 [3, 0, 1, 1, 2, 1, 2, 1, 0, 0, 2, 1, 0, 1, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1, 1, 0, 1, 0, 3, 0, 3, 1, 3, 1, 1, 1, 3, 1, 0, 1, 1, 0, 3, 3, 0, 3, 3] 
dag15.txt 3_2x2.txt 0.273972602739726 1 565248.0 [1, 0, 2, 2, 3, 2, 3, 2, 1, 1, 3, 2, 1, 2, 2, 2, 3, 3, 3, 3, 1, 3, 1, 3, 2, 2, 0, 2, 0, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0] 
dag15.txt 5_4_3_2x1.txt 0.273972602739726 1 565248.0 [3, 0, 2, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 2, 2, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 2, 0, 2, 0, 3, 0, 3, 2, 3, 2, 2, 2, 3, 2, 0, 2, 2, 0, 3, 3, 0, 3, 3] 
dag15.txt 5_4_3_2x4.txt 0.5342465753424658 1 131072.0 [13, 9, 15, 7, 11, 7, 5, 4, 6, 6, 5, 4, 1, 7, 7, 7, 12, 12, 4, 11, 1, 11, 14, 11, 0, 10, 6, 13, 9, 13, 0, 3, 15, 15, 7, 6, 13, 0, 13, 0, 13, 2, 6, 8, 13, 6, 8, 6] 
dag15.txt 4_1x3.txt 0.3698630136986301 1 753664.0 [2, 5, 4, 4, 5, 3, 3, 4, 1, 1, 3, 4, 1, 4, 4, 4, 3, 3, 5, 5, 1, 5, 1, 5, 4, 4, 1, 4, 5, 0, 0, 0, 4, 0, 4, 2, 2, 0, 2, 0, 4, 2, 1, 2, 0, 3, 2, 3] 
dag15.txt 3_2x1.txt 0.1506849315068493 1 1130496.0 [1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag15.txt 3_2x5.txt 0.4520547945205479 1 229376.0 [3, 2, 8, 7, 1, 9, 9, 6, 7, 7, 9, 6, 7, 7, 8, 8, 2, 2, 1, 1, 0, 1, 0, 5, 6, 8, 7, 6, 4, 5, 2, 5, 7, 5, 7, 7, 6, 4, 6, 2, 6, 6, 2, 3, 3, 2, 3, 2] 
