dagL20.txt 3_2x4.txt True 0.0 0.07 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.08 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.09 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.1 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.11 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.12 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.13 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.0 0.14 1017.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.15 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.16 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.17 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.18 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.19 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.2 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.14182692307692307 0.25 663.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 6, 4, 7, 7, 3, 5, 5, 7, 5, 5, 3, 3, 5, 6, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3] 
dagL20.txt 3_2x4.txt True 0.2668269230769231 0.3 955.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 0, 2, 2, 3, 2, 3, 3, 2, 0, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 0, 3, 1, 3, 3, 1, 3, 3, 5, 5, 5, 3, 5, 5, 1, 1, 5, 7, 4, 5, 5, 3, 7, 4, 5, 5, 5, 5, 4, 5, 7, 5, 7, 7, 5, 5, 4, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.2668269230769231 0.35 955.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 0, 2, 2, 3, 2, 3, 3, 2, 0, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 0, 3, 1, 3, 3, 1, 3, 3, 5, 5, 5, 3, 5, 5, 1, 1, 5, 7, 4, 5, 5, 3, 7, 4, 5, 5, 5, 5, 4, 5, 7, 5, 7, 7, 5, 5, 4, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7] 
dagL20.txt 3_2x4.txt True 0.3918269230769231 0.4 568.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 3, 0, 2, 3, 2, 3, 3, 0, 3, 2, 0, 3, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 5, 2, 3, 4, 4, 2, 2, 2, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 6, 4, 7, 5, 5, 6, 4, 7, 5, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 5, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7] 
dagL20.txt 3_2x4.txt True 0.3918269230769231 0.45 568.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 3, 0, 2, 3, 2, 3, 3, 0, 3, 2, 0, 3, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 5, 2, 3, 4, 4, 2, 2, 2, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 6, 4, 7, 5, 5, 6, 4, 7, 5, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 5, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7] 
dagL20.txt 3_2x4.txt True 0.3918269230769231 0.5 568.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 3, 0, 2, 3, 2, 3, 3, 0, 3, 2, 0, 3, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 5, 2, 3, 4, 4, 2, 2, 2, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 6, 4, 7, 5, 5, 6, 4, 7, 5, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 5, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7] 
dagL20.txt 3_2x4.txt True 0.3918269230769231 0.55 568.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 3, 0, 2, 3, 2, 3, 3, 0, 3, 2, 0, 3, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 5, 2, 3, 4, 4, 2, 2, 2, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 6, 4, 7, 5, 5, 6, 4, 7, 5, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 5, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7] 
dagL20.txt 3_2x4.txt True 0.3918269230769231 0.6 568.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 3, 0, 2, 3, 2, 3, 3, 0, 3, 2, 0, 3, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 5, 2, 3, 4, 4, 2, 2, 2, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 6, 4, 7, 5, 5, 6, 4, 7, 5, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 5, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7] 
dagL20.txt 3_2x4.txt True 0.3918269230769231 0.65 568.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 3, 0, 2, 3, 2, 3, 3, 0, 3, 2, 0, 3, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 5, 2, 3, 4, 4, 2, 2, 2, 5, 4, 2, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 6, 5, 5, 6, 4, 7, 5, 5, 6, 4, 7, 5, 6, 6, 6, 6, 5, 6, 6, 7, 6, 6, 7, 6, 7, 7, 6, 7, 7, 7, 6, 7, 6, 5, 7, 6, 7, 6, 7, 7, 7, 6, 7, 7] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 0.7 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 0.75 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 0.8 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 0.85 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 0.9 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 0.95 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
dagL20.txt 3_2x4.txt True 0.6923076923076923 1 571.0 [6, 5, 5, 5, 6, 7, 7, 5, 7, 5, 5, 6, 1, 5, 7, 7, 4, 4, 7, 4, 7, 4, 4, 7, 1, 7, 5, 4, 4, 5, 4, 5, 5, 4, 7, 7, 7, 5, 5, 1, 4, 0, 4, 7, 4, 0, 4, 7, 4, 1, 4, 5, 5, 1, 4, 6, 5, 1, 2, 4, 4, 0, 6, 7, 5, 2, 6, 0, 6, 3, 2, 6, 7, 7, 6, 0, 3, 2, 1, 0, 2, 0, 3, 0, 2, 6, 1, 2, 6, 1, 1, 2, 2, 3, 0, 2, 3, 1, 6, 0, 6, 6, 1, 2, 1, 2, 3, 2, 6, 3, 3, 0, 0, 3, 0, 3, 1, 2, 0, 0, 1, 3, 2, 6, 3, 3, 2, 3, 2, 0, 3, 6, 1, 2, 1, 0, 3, 6, 1, 3] 
